label,start_datetime,end_datetime,room_capacity,room_name,course_name,course_code
cours,2024-04-30 08:00:00,2024-04-30 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
cours,2024-03-20 09:00:00,2024-03-20 11:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
cours,2024-04-17 09:00:00,2024-04-17 11:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
exercice,2024-04-17 11:00:00,2024-04-17 12:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
projet,2024-02-21 17:00:00,2024-02-21 19:00:00,214.0,CE13,Data-intensive systems,CS-300
exercice,2024-03-13 16:00:00,2024-03-13 17:00:00,214.0,CE13,Data-intensive systems,CS-300
projet,2024-04-24 17:00:00,2024-04-24 19:00:00,214.0,CE13,Data-intensive systems,CS-300
projet,2024-05-01 17:00:00,2024-05-01 19:00:00,214.0,CE13,Data-intensive systems,CS-300
cours,2024-02-21 10:00:00,2024-02-21 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
cours,2024-05-29 10:00:00,2024-05-29 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
exercice,2024-02-26 10:00:00,2024-02-26 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-04-08 10:00:00,2024-04-08 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-04-29 10:00:00,2024-04-29 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-05-27 10:00:00,2024-05-27 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-04-16 11:00:00,2024-04-16 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
exercice,2024-05-14 11:00:00,2024-05-14 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
cours,2024-03-28 10:00:00,2024-03-28 12:00:00,144.0,AAC231,Computational motor control,CS-432
exercice,2024-04-24 14:00:00,2024-04-24 16:00:00,56.0,CM011,Computational linear algebra,MATH-453
cours,2024-04-08 08:00:00,2024-04-08 10:00:00,70.0,CE1104,Procédés de production,ME-212
cours,2024-04-30 13:00:00,2024-04-30 15:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-05-28 15:00:00,2024-05-28 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-04-12 13:00:00,2024-04-12 15:00:00,100.0,CM1121,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-05-17 13:00:00,2024-05-17 15:00:00,100.0,CM1121,Algèbre linéaire avancée II,MATH-115(a)
cours,2024-03-22 11:00:00,2024-03-22 12:00:00,129.0,CM15,Eléments de géomatique,ENV-140
cours,2024-04-19 11:00:00,2024-04-19 12:00:00,129.0,CM15,Eléments de géomatique,ENV-140
exercice,2024-05-03 12:00:00,2024-05-03 13:00:00,129.0,CM15,Eléments de géomatique,ENV-140
cours,2024-05-10 11:00:00,2024-05-10 12:00:00,129.0,CM15,Eléments de géomatique,ENV-140
exercice,2024-04-26 14:00:00,2024-04-26 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-05-03 14:00:00,2024-05-03 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-05-31 09:00:00,2024-05-31 12:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-02-19 10:00:00,2024-02-19 13:00:00,190.0,CM12,Investments,FIN-405
cours,2024-02-26 10:00:00,2024-02-26 13:00:00,190.0,CM12,Investments,FIN-405
cours,2024-04-08 10:00:00,2024-04-08 13:00:00,190.0,CM12,Investments,FIN-405
cours,2024-02-29 14:00:00,2024-02-29 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
cours,2024-04-11 14:00:00,2024-04-11 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-04-11 16:00:00,2024-04-11 17:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
cours,2024-05-23 14:00:00,2024-05-23 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-02-19 17:00:00,2024-02-19 19:00:00,48.0,CM010,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-02-26 17:00:00,2024-02-26 19:00:00,40.0,CM09,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-04-08 17:00:00,2024-04-08 19:00:00,40.0,CM09,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-04-22 17:00:00,2024-04-22 19:00:00,40.0,CM09,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-05-13 17:00:00,2024-05-13 19:00:00,40.0,CM09,Physique générale : thermodynamique,PHYS-106(d)
projet,2024-02-23 15:00:00,2024-02-23 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-02-27 08:00:00,2024-02-27 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
projet,2024-03-08 15:00:00,2024-03-08 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
projet,2024-03-08 15:00:00,2024-03-08 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
exercice,2024-03-12 10:00:00,2024-03-12 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
exercice,2024-03-26 10:00:00,2024-03-26 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
exercice,2024-03-26 10:00:00,2024-03-26 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
exercice,2024-03-13 11:00:00,2024-03-13 12:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
exercice,2024-02-27 10:00:00,2024-02-27 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-03-01 15:00:00,2024-03-01 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-03-05 08:00:00,2024-03-05 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
cours,2024-03-12 08:00:00,2024-03-12 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
exercice,2024-03-12 10:00:00,2024-03-12 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-03-15 15:00:00,2024-03-15 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
exercice,2024-03-19 10:00:00,2024-03-19 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
projet,2024-03-22 15:00:00,2024-03-22 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
projet,2024-04-19 15:00:00,2024-04-19 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
projet,2024-04-19 15:00:00,2024-04-19 17:00:00,50.0,GRA331,Introduction to machine learning,CS-233
exercice,2024-03-20 11:00:00,2024-03-20 12:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
cours,2024-05-08 09:00:00,2024-05-08 11:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
cours,2024-05-15 09:00:00,2024-05-15 11:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
projet,2024-02-28 17:00:00,2024-02-28 19:00:00,214.0,CE13,Data-intensive systems,CS-300
projet,2024-03-13 17:00:00,2024-03-13 19:00:00,214.0,CE13,Data-intensive systems,CS-300
exercice,2024-04-17 16:00:00,2024-04-17 17:00:00,214.0,CE13,Data-intensive systems,CS-300
cours,2024-03-27 10:00:00,2024-03-27 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
cours,2024-05-15 10:00:00,2024-05-15 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
exercice,2024-03-11 10:00:00,2024-03-11 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
cours,2024-04-15 09:00:00,2024-04-15 10:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-03-12 11:00:00,2024-03-12 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
exercice,2024-03-20 14:00:00,2024-03-20 16:00:00,56.0,CM011,Computational linear algebra,MATH-453
exercice,2024-04-10 14:00:00,2024-04-10 16:00:00,56.0,CM011,Computational linear algebra,MATH-453
exercice,2024-05-22 14:00:00,2024-05-22 16:00:00,56.0,CM011,Computational linear algebra,MATH-453
cours,2024-04-09 15:00:00,2024-04-09 17:00:00,100.0,BS160,Apprendre et collaborer en projet B,HUM-280
cours,2024-05-21 15:00:00,2024-05-21 17:00:00,100.0,BS160,Apprendre et collaborer en projet B,HUM-280
cours,2024-02-19 08:00:00,2024-02-19 10:00:00,70.0,CE1104,Procédés de production,ME-212
cours,2024-02-26 08:00:00,2024-02-26 10:00:00,214.0,CE13,Procédés de production,ME-212
cours,2024-05-06 08:00:00,2024-05-06 10:00:00,214.0,CE13,Procédés de production,ME-212
cours,2024-02-20 13:00:00,2024-02-20 15:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-02-20 15:00:00,2024-02-20 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
cours,2024-03-12 13:00:00,2024-03-12 15:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-04-09 15:00:00,2024-04-09 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
cours,2024-04-23 13:00:00,2024-04-23 15:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-05-21 15:00:00,2024-05-21 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-03-22 13:00:00,2024-03-22 15:00:00,64.0,CM1221,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-04-12 13:00:00,2024-04-12 15:00:00,64.0,CM1221,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-05-03 13:00:00,2024-05-03 15:00:00,64.0,CM1221,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-05-31 13:00:00,2024-05-31 15:00:00,64.0,CM1221,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-03-22 12:00:00,2024-03-22 13:00:00,129.0,CM15,Eléments de géomatique,ENV-140
exercice,2024-04-12 12:00:00,2024-04-12 13:00:00,129.0,CM15,Eléments de géomatique,ENV-140
cours,2024-05-31 11:00:00,2024-05-31 12:00:00,129.0,CM15,Eléments de géomatique,ENV-140
exercice,2024-02-23 14:00:00,2024-02-23 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-03-15 13:00:00,2024-03-15 14:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-03-15 14:00:00,2024-03-15 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-04-12 09:00:00,2024-04-12 12:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-04-12 14:00:00,2024-04-12 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-05-17 13:00:00,2024-05-17 14:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-02-20 13:00:00,2024-02-20 15:00:00,144.0,AAC231,Investments,FIN-405
cours,2024-03-04 10:00:00,2024-03-04 13:00:00,190.0,CM12,Investments,FIN-405
exercice,2024-04-23 13:00:00,2024-04-23 15:00:00,144.0,AAC231,Investments,FIN-405
cours,2024-03-07 14:00:00,2024-03-07 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-05-23 16:00:00,2024-05-23 17:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-03-11 17:00:00,2024-03-11 19:00:00,40.0,CM09,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-03-25 17:00:00,2024-03-25 19:00:00,48.0,CM010,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-02-27 10:00:00,2024-02-27 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
exercice,2024-03-05 10:00:00,2024-03-05 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
projet,2024-04-12 15:00:00,2024-04-12 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
exercice,2024-04-16 10:00:00,2024-04-16 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
exercice,2024-05-08 11:00:00,2024-05-08 12:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
cours,2024-05-29 09:00:00,2024-05-29 11:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
exercice,2024-05-29 11:00:00,2024-05-29 12:00:00,42.0,GCD0386,Classical and quantum photonic transducers,MICRO-410
projet,2024-03-27 17:00:00,2024-03-27 19:00:00,214.0,CE13,Data-intensive systems,CS-300
projet,2024-05-08 17:00:00,2024-05-08 19:00:00,214.0,CE13,Data-intensive systems,CS-300
projet,2024-05-15 17:00:00,2024-05-15 19:00:00,214.0,CE13,Data-intensive systems,CS-300
exercice,2024-05-22 16:00:00,2024-05-22 17:00:00,214.0,CE13,Data-intensive systems,CS-300
cours,2024-04-10 10:00:00,2024-04-10 12:00:00,100.0,BS170,Randomness and information in biological data,BIO-369
cours,2024-02-19 09:00:00,2024-02-19 10:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
cours,2024-02-26 09:00:00,2024-02-26 10:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
cours,2024-03-11 09:00:00,2024-03-11 10:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-04-15 10:00:00,2024-04-15 12:00:00,54.0,INF213,Urban Green&Blue infrastructure and global warming,ENV-462
exercice,2024-03-19 11:00:00,2024-03-19 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
exercice,2024-04-23 11:00:00,2024-04-23 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
exercice,2024-05-28 11:00:00,2024-05-28 13:00:00,22.0,ELE111,Parallelism and concurrency,CS-206
cours,2024-02-29 10:00:00,2024-02-29 12:00:00,144.0,AAC231,Computational motor control,CS-432
cours,2024-03-07 10:00:00,2024-03-07 12:00:00,144.0,AAC231,Computational motor control,CS-432
cours,2024-03-14 10:00:00,2024-03-14 12:00:00,144.0,AAC231,Computational motor control,CS-432
cours,2024-04-30 15:00:00,2024-04-30 17:00:00,100.0,BS160,Apprendre et collaborer en projet B,HUM-280
cours,2024-03-04 08:00:00,2024-03-04 10:00:00,70.0,CE1104,Procédés de production,ME-212
cours,2024-04-15 08:00:00,2024-04-15 10:00:00,70.0,CE1104,Procédés de production,ME-212
cours,2024-05-27 08:00:00,2024-05-27 10:00:00,214.0,CE13,Procédés de production,ME-212
cours,2024-04-16 13:00:00,2024-04-16 15:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-04-23 15:00:00,2024-04-23 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-04-30 15:00:00,2024-04-30 17:00:00,60.0,MED22423,Controlling behavior in animals and robots,BIOENG-456
exercice,2024-04-19 13:00:00,2024-04-19 15:00:00,100.0,CM1121,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-05-17 13:00:00,2024-05-17 15:00:00,64.0,CM1221,Algèbre linéaire avancée II,MATH-115(a)
exercice,2024-05-17 12:00:00,2024-05-17 13:00:00,129.0,CM15,Eléments de géomatique,ENV-140
exercice,2024-03-22 14:00:00,2024-03-22 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-04-19 09:00:00,2024-04-19 12:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-05-03 09:00:00,2024-05-03 12:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
cours,2024-05-17 09:00:00,2024-05-17 12:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-05-31 14:00:00,2024-05-31 17:00:00,190.0,CM13,Théorie et techniques de la figuration architecturale,AR-212
exercice,2024-03-12 13:00:00,2024-03-12 15:00:00,144.0,AAC231,Investments,FIN-405
cours,2024-04-15 10:00:00,2024-04-15 13:00:00,190.0,CM12,Investments,FIN-405
exercice,2024-04-16 13:00:00,2024-04-16 15:00:00,144.0,AAC231,Investments,FIN-405
exercice,2024-05-07 13:00:00,2024-05-07 15:00:00,144.0,AAC231,Investments,FIN-405
exercice,2024-03-07 16:00:00,2024-03-07 17:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
cours,2024-03-21 14:00:00,2024-03-21 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-03-21 16:00:00,2024-03-21 17:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
cours,2024-05-02 14:00:00,2024-05-02 16:00:00,60.0,MED22423,Advanced additive manufacturing technologies,MICRO-413
exercice,2024-04-08 17:00:00,2024-04-08 19:00:00,48.0,CM010,Physique générale : thermodynamique,PHYS-106(d)
exercice,2024-02-20 10:00:00,2024-02-20 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
exercice,2024-03-05 10:00:00,2024-03-05 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-03-15 15:00:00,2024-03-15 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
exercice,2024-03-19 10:00:00,2024-03-19 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
exercice,2024-04-09 10:00:00,2024-04-09 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
cours,2024-04-09 08:00:00,2024-04-09 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
exercice,2024-04-16 10:00:00,2024-04-16 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
exercice,2024-04-23 10:00:00,2024-04-23 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-04-26 15:00:00,2024-04-26 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
projet,2024-05-03 15:00:00,2024-05-03 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-05-14 08:00:00,2024-05-14 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
projet,2024-05-17 15:00:00,2024-05-17 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-03-05 16:00:00,2024-03-05 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
cours,2024-05-07 16:00:00,2024-05-07 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
projet,2024-04-16 12:00:00,2024-04-16 13:00:00,60.0,MED22423,System identification,ME-421
exercice,2024-04-10 17:00:00,2024-04-10 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
cours,2024-05-13 08:00:00,2024-05-13 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-03-08 12:00:00,2024-03-08 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-03-22 12:00:00,2024-03-22 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-03 12:00:00,2024-05-03 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-02 10:00:00,2024-05-02 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-03-08 14:00:00,2024-03-08 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
cours,2024-03-15 14:00:00,2024-03-15 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
exercice,2024-03-01 10:00:00,2024-03-01 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-15 10:00:00,2024-03-15 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-22 10:00:00,2024-03-22 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-03-22 11:00:00,2024-03-22 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-04-12 10:00:00,2024-04-12 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-22 09:00:00,2024-03-22 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-05-24 09:00:00,2024-05-24 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
cours,2024-02-27 15:00:00,2024-02-27 17:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-03-05 15:00:00,2024-03-05 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-03-26 17:00:00,2024-03-26 18:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-04-16 15:00:00,2024-04-16 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-04-16 17:00:00,2024-04-16 18:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-03-15 13:00:00,2024-03-15 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-04-19 13:00:00,2024-04-19 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-05-03 13:00:00,2024-05-03 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-02-23 14:00:00,2024-02-23 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-07 10:00:00,2024-03-07 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-03-08 14:00:00,2024-03-08 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-11 10:00:00,2024-04-11 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-17 15:00:00,2024-04-17 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-03 13:00:00,2024-05-03 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-24 13:00:00,2024-05-24 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-05-30 11:00:00,2024-05-30 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-05-31 14:00:00,2024-05-31 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-08 08:00:00,2024-03-08 10:00:00,40.0,BSP727,Quantum field theory II,PHYS-432
cours,2024-03-20 10:00:00,2024-03-20 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-03-27 10:00:00,2024-03-27 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-05-15 10:00:00,2024-05-15 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-05-22 10:00:00,2024-05-22 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-02-21 16:00:00,2024-02-21 17:00:00,48.0,MAA110,Vanishing cycles and perverse sheaves,MATH-658
cours,2024-02-29 09:00:00,2024-02-29 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-04-25 09:00:00,2024-04-25 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-08-19 08:00:00,2024-08-19 18:00:00,60.0,MED22423,Nonlinear Spectroscopy,PHYS-610
cours,2024-02-20 09:00:00,2024-02-20 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-02-27 09:00:00,2024-02-27 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-04-30 09:00:00,2024-04-30 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-02-20 10:00:00,2024-02-20 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-03-26 10:00:00,2024-03-26 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-02-08 08:00:00,2024-02-08 17:00:00,45.0,CO020,Lecturing and Presenting in Engineering,ENG-629
cours,2024-03-06 10:00:00,2024-03-06 16:00:00,22.0,CM1113,Laser Materials Processing,MSE-662
exercice,2024-04-30 10:00:00,2024-04-30 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-05-03 15:00:00,2024-05-03 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
cours,2024-05-21 08:00:00,2024-05-21 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
exercice,2024-05-21 10:00:00,2024-05-21 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
projet,2024-05-24 15:00:00,2024-05-24 17:00:00,50.0,GRA331,Introduction to machine learning,CS-233
cours,2024-02-27 10:00:00,2024-02-27 12:00:00,60.0,MED22423,System identification,ME-421
projet,2024-02-27 12:00:00,2024-02-27 13:00:00,60.0,MED22423,System identification,ME-421
cours,2024-03-19 10:00:00,2024-03-19 12:00:00,60.0,MED22423,System identification,ME-421
projet,2024-05-21 12:00:00,2024-05-21 13:00:00,60.0,MED22423,System identification,ME-421
exercice,2024-03-06 17:00:00,2024-03-06 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
cours,2024-03-25 08:00:00,2024-03-25 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-03-01 12:00:00,2024-03-01 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-04-19 12:00:00,2024-04-19 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-17 12:00:00,2024-05-17 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-03-07 10:00:00,2024-03-07 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-03-14 10:00:00,2024-03-14 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-03-01 14:00:00,2024-03-01 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
cours,2024-05-10 14:00:00,2024-05-10 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
cours,2024-05-24 14:00:00,2024-05-24 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
exercice,2024-02-23 10:00:00,2024-02-23 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-02-23 11:00:00,2024-02-23 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-03-08 11:00:00,2024-03-08 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-04-26 10:00:00,2024-04-26 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-10 10:00:00,2024-05-10 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-05-10 11:00:00,2024-05-10 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-17 10:00:00,2024-05-17 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-24 10:00:00,2024-05-24 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-31 10:00:00,2024-05-31 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-04-12 09:00:00,2024-04-12 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-04-26 09:00:00,2024-04-26 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-05-03 09:00:00,2024-05-03 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
